FLORENCE, 09/26/1953, 80
HAZEL, 10/09/1953, 75
HAZEL, 10/09/1953, 75
FLOSSY, 09/25/1956, 80
UNNAMED, 10/15/1956, 50
UNNAMED, 06/09/1957, 45
DEBBIE, 09/08/1957, 35
UNNAMED, 06/18/1959, 40
JUDITH, 10/18/1959, 55
BRENDA, 07/29/1960, 35
DONNA, 09/10/1960, 125
DONNA, 09/10/1960, 105
BARRY, 08/25/1983, 30
ISABEL, 10/10/1985, 35
KATE, 11/21/1985, 85
FLOYD, 10/12/1987, 65
KEITH, 11/23/1988, 55
ANDREW, 08/24/1992, 145
ANDREW, 08/24/1992, 145
ALBERTO, 07/03/1994, 55
BERYL, 08/16/1994, 50
GORDON, 11/15/1994, 45
GORDON, 11/16/1994, 45
GORDON, 11/21/1994, 25
ALLISON, 06/05/1995, 60
ALLISON, 06/05/1995, 55
ERIN, 08/02/1995, 75
ERIN, 08/03/1995, 75
JERRY, 08/23/1995, 35
OPAL, 10/04/1995, 100
JOSEPHINE, 10/08/1996, 60
EARL, 09/03/1998, 70
GEORGES, 09/25/1998, 90
MITCH, 11/05/1998, 50
HARVEY, 09/21/1999, 50
IRENE, 10/15/1999, 65
IRENE, 10/15/1999, 70
GORDON, 09/18/2000, 55
HELENE, 09/22/2000, 35
BARRY, 08/06/2001, 60
GABRIELLE, 09/14/2001, 60
EDOUARD, 09/05/2002, 35
HENRI, 09/06/2003, 30
BONNIE, 08/12/2004, 40
CHARLEY, 08/13/2004, 130
CHARLEY, 08/13/2004, 125
FRANCES, 09/05/2004, 90
FRANCES, 09/06/2004, 50
JEANNE, 09/26/2004, 105
DENNIS, 07/10/2005, 105
KATRINA, 08/25/2005, 70
TAMMY, 10/05/2005, 45
WILMA, 10/24/2005, 105
ALBERTO, 06/13/2006, 40
ERNESTO, 08/30/2006, 40
ERNESTO, 08/30/2006, 40
BARRY, 06/02/2007, 30
TEN, 09/22/2007, 25
FAY, 08/18/2008, 50
FAY, 08/19/2008, 55
FAY, 08/21/2008, 55
FAY, 08/23/2008, 45
CLAUDETTE, 08/17/2009, 40
BONNIE, 07/23/2010, 35
BERYL, 05/28/2012, 55
DEBBY, 06/26/2012, 35
ANDREA, 06/06/2013, 50
COLIN, 06/07/2016, 45
HERMINE, 09/02/2016, 70
JULIA, 09/13/2016, 30
