UNNAMED, 10/16/1916, 50
UNNAMED, 10/17/1916, 60
UNNAMED, 10/17/1916, 70
UNNAMED, 10/17/1916, 80
UNNAMED, 10/17/1916, 85
UNNAMED, 10/18/1916, 90
UNNAMED, 10/18/1916, 95
UNNAMED, 10/18/1916, 95
UNNAMED, 10/18/1916, 95
UNNAMED, 10/18/1916, 65
UNNAMED, 10/19/1916, 45
UNNAMED, 10/19/1916, 30
UNNAMED, 10/19/1916, 25
UNNAMED, 09/11/1926, 55
UNNAMED, 09/11/1926, 60
UNNAMED, 09/12/1926, 60
UNNAMED, 09/12/1926, 60
UNNAMED, 09/12/1926, 65
UNNAMED, 09/12/1926, 70
UNNAMED, 09/13/1926, 70
UNNAMED, 09/13/1926, 75
UNNAMED, 09/13/1926, 75
UNNAMED, 09/13/1926, 80
UNNAMED, 09/14/1926, 85
UNNAMED, 09/14/1926, 85
UNNAMED, 09/14/1926, 90
UNNAMED, 09/14/1926, 90
UNNAMED, 09/15/1926, 95
UNNAMED, 09/15/1926, 100
UNNAMED, 09/15/1926, 100
UNNAMED, 09/15/1926, 105
UNNAMED, 09/16/1926, 110
UNNAMED, 09/16/1926, 120
UNNAMED, 09/16/1926, 125
UNNAMED, 09/16/1926, 130
UNNAMED, 09/17/1926, 130
UNNAMED, 09/17/1926, 130
UNNAMED, 09/17/1926, 125
UNNAMED, 09/17/1926, 125
UNNAMED, 09/18/1926, 125
UNNAMED, 09/18/1926, 125
UNNAMED, 09/18/1926, 125
UNNAMED, 09/18/1926, 90
UNNAMED, 09/19/1926, 100
UNNAMED, 09/19/1926, 105
UNNAMED, 09/19/1926, 105
UNNAMED, 09/19/1926, 105
UNNAMED, 09/20/1926, 110
UNNAMED, 09/20/1926, 110
UNNAMED, 09/20/1926, 105
UNNAMED, 09/20/1926, 100
UNNAMED, 09/20/1926, 100
UNNAMED, 09/21/1926, 80
UNNAMED, 09/21/1926, 65
UNNAMED, 09/21/1926, 60
UNNAMED, 09/21/1926, 50
UNNAMED, 09/22/1926, 40
UNNAMED, 09/22/1926, 30
UNNAMED, 09/22/1926, 25
UNNAMED, 08/26/1932, 30
UNNAMED, 08/27/1932, 30
UNNAMED, 08/27/1932, 30
UNNAMED, 08/27/1932, 30
UNNAMED, 08/27/1932, 35
UNNAMED, 08/28/1932, 35
UNNAMED, 08/28/1932, 40
UNNAMED, 08/28/1932, 40
UNNAMED, 08/28/1932, 40
UNNAMED, 08/29/1932, 45
UNNAMED, 08/29/1932, 50
UNNAMED, 08/29/1932, 50
UNNAMED, 08/29/1932, 55
UNNAMED, 08/30/1932, 55
UNNAMED, 08/30/1932, 55
UNNAMED, 08/30/1932, 55
UNNAMED, 08/30/1932, 50
UNNAMED, 08/30/1932, 55
UNNAMED, 08/31/1932, 65
UNNAMED, 08/31/1932, 70
UNNAMED, 08/31/1932, 70
UNNAMED, 08/31/1932, 70
UNNAMED, 09/01/1932, 75
UNNAMED, 09/01/1932, 75
UNNAMED, 09/01/1932, 75
UNNAMED, 09/01/1932, 60
UNNAMED, 09/01/1932, 50
UNNAMED, 09/02/1932, 40
UNNAMED, 09/02/1932, 35
UNNAMED, 09/02/1932, 30
UNNAMED, 09/02/1932, 30
UNNAMED, 09/03/1932, 30
UNNAMED, 09/03/1932, 30
UNNAMED, 09/03/1932, 30
UNNAMED, 09/03/1932, 35
UNNAMED, 09/04/1932, 40
UNNAMED, 09/04/1932, 45
UNNAMED, 09/04/1932, 45
UNNAMED, 09/04/1932, 45
UNNAMED, 06/12/1939, 30
UNNAMED, 06/12/1939, 35
UNNAMED, 06/12/1939, 40
UNNAMED, 06/13/1939, 45
UNNAMED, 06/13/1939, 55
UNNAMED, 06/13/1939, 55
UNNAMED, 06/13/1939, 55
UNNAMED, 06/14/1939, 55
UNNAMED, 06/14/1939, 50
UNNAMED, 06/14/1939, 50
UNNAMED, 06/14/1939, 50
UNNAMED, 06/15/1939, 50
UNNAMED, 06/15/1939, 50
UNNAMED, 06/15/1939, 50
UNNAMED, 06/15/1939, 50
UNNAMED, 06/16/1939, 50
UNNAMED, 06/16/1939, 50
UNNAMED, 06/16/1939, 50
UNNAMED, 06/16/1939, 50
UNNAMED, 06/16/1939, 35
UNNAMED, 06/17/1939, 30
UNNAMED, 06/17/1939, 25
UNNAMED, 06/17/1939, 25
UNNAMED, 06/17/1939, 25
UNNAMED, 06/18/1939, 20
UNNAMED, 06/18/1939, 20
UNNAMED, 06/18/1939, 20
UNNAMED, 06/18/1939, 20
UNNAMED, 09/09/1944, 25
UNNAMED, 09/09/1944, 30
UNNAMED, 09/09/1944, 35
UNNAMED, 09/09/1944, 40
UNNAMED, 09/10/1944, 45
UNNAMED, 09/10/1944, 45
UNNAMED, 09/10/1944, 50
UNNAMED, 09/10/1944, 55
UNNAMED, 09/10/1944, 55
UNNAMED, 09/10/1944, 50
UNNAMED, 09/11/1944, 40
UNNAMED, 09/11/1944, 30
UNNAMED, 09/11/1944, 25
UNNAMED, 09/07/1947, 25
UNNAMED, 09/07/1947, 25
UNNAMED, 09/07/1947, 30
UNNAMED, 09/07/1947, 35
UNNAMED, 09/08/1947, 40
UNNAMED, 09/08/1947, 50
UNNAMED, 09/08/1947, 45
UNNAMED, 09/08/1947, 45
UNNAMED, 09/08/1947, 35
UNNAMED, 09/09/1947, 25
BAKER, 08/18/1950, 30
BAKER, 08/18/1950, 30
BAKER, 08/19/1950, 30
BAKER, 08/19/1950, 30
BAKER, 08/19/1950, 35
BAKER, 08/19/1950, 40
BAKER, 08/20/1950, 45
BAKER, 08/20/1950, 50
BAKER, 08/20/1950, 55
BAKER, 08/20/1950, 60
BAKER, 08/21/1950, 65
BAKER, 08/21/1950, 70
BAKER, 08/21/1950, 70
BAKER, 08/21/1950, 75
BAKER, 08/22/1950, 85
BAKER, 08/22/1950, 75
BAKER, 08/22/1950, 60
BAKER, 08/22/1950, 45
BAKER, 08/23/1950, 45
BAKER, 08/23/1950, 40
BAKER, 08/23/1950, 35
BAKER, 08/23/1950, 30
BAKER, 08/24/1950, 30
BAKER, 08/24/1950, 25
BAKER, 08/24/1950, 30
BAKER, 08/24/1950, 40
BAKER, 08/25/1950, 45
BAKER, 08/25/1950, 45
BAKER, 08/25/1950, 35
BAKER, 08/25/1950, 30
BAKER, 08/26/1950, 35
BAKER, 08/26/1950, 45
BAKER, 08/26/1950, 45
BAKER, 08/26/1950, 50
BAKER, 08/27/1950, 50
BAKER, 08/27/1950, 45
BAKER, 08/27/1950, 50
BAKER, 08/27/1950, 55
BAKER, 08/28/1950, 55
BAKER, 08/28/1950, 55
BAKER, 08/28/1950, 55
BAKER, 08/28/1950, 55
BAKER, 08/29/1950, 65
BAKER, 08/29/1950, 75
BAKER, 08/29/1950, 80
BAKER, 08/29/1950, 85
BAKER, 08/30/1950, 90
BAKER, 08/30/1950, 90
BAKER, 08/30/1950, 90
BAKER, 08/30/1950, 85
BAKER, 08/31/1950, 75
BAKER, 08/31/1950, 75
BAKER, 08/31/1950, 75
BAKER, 08/31/1950, 60
BAKER, 08/31/1950, 40
BAKER, 08/31/1950, 35
BAKER, 09/01/1950, 25
BAKER, 09/01/1950, 20
BAKER, 09/01/1950, 15
BAKER, 09/01/1950, 15
IRENE, 10/06/1959, 30
IRENE, 10/07/1959, 30
IRENE, 10/07/1959, 30
IRENE, 10/07/1959, 35
IRENE, 10/07/1959, 35
IRENE, 10/08/1959, 35
IRENE, 10/08/1959, 40
IRENE, 10/08/1959, 40
IRENE, 10/08/1959, 40
IRENE, 10/08/1959, 30
IRENE, 10/09/1959, 25
IRENE, 10/09/1959, 20
IRENE, 10/09/1959, 20
DANNY, 07/16/1997, 25
DANNY, 07/16/1997, 30
DANNY, 07/17/1997, 30
DANNY, 07/17/1997, 30
DANNY, 07/17/1997, 40
DANNY, 07/17/1997, 50
DANNY, 07/18/1997, 55
DANNY, 07/18/1997, 65
DANNY, 07/18/1997, 65
DANNY, 07/18/1997, 70
DANNY, 07/18/1997, 70
DANNY, 07/19/1997, 70
DANNY, 07/19/1997, 65
DANNY, 07/19/1997, 70
DANNY, 07/19/1997, 70
DANNY, 07/19/1997, 65
DANNY, 07/20/1997, 60
DANNY, 07/20/1997, 45
DANNY, 07/20/1997, 35
DANNY, 07/20/1997, 30
DANNY, 07/21/1997, 25
DANNY, 07/21/1997, 20
DANNY, 07/21/1997, 20
DANNY, 07/21/1997, 20
DANNY, 07/22/1997, 20
DANNY, 07/22/1997, 20
DANNY, 07/22/1997, 20
DANNY, 07/22/1997, 20
DANNY, 07/23/1997, 20
DANNY, 07/23/1997, 20
DANNY, 07/23/1997, 20
DANNY, 07/23/1997, 20
DANNY, 07/24/1997, 20
DANNY, 07/24/1997, 20
DANNY, 07/24/1997, 30
DANNY, 07/24/1997, 40
DANNY, 07/25/1997, 50
DANNY, 07/25/1997, 50
DANNY, 07/25/1997, 50
DANNY, 07/25/1997, 50
DANNY, 07/26/1997, 45
DANNY, 07/26/1997, 45
DANNY, 07/26/1997, 40
DANNY, 07/26/1997, 40
DANNY, 07/27/1997, 40
DANNY, 07/27/1997, 40
DANNY, 07/27/1997, 30
IVAN, 09/02/2004, 25
IVAN, 09/03/2004, 30
IVAN, 09/03/2004, 35
IVAN, 09/03/2004, 40
IVAN, 09/03/2004, 45
IVAN, 09/04/2004, 45
IVAN, 09/04/2004, 50
IVAN, 09/04/2004, 50
IVAN, 09/04/2004, 55
IVAN, 09/05/2004, 60
IVAN, 09/05/2004, 65
IVAN, 09/05/2004, 85
IVAN, 09/05/2004, 110
IVAN, 09/06/2004, 115
IVAN, 09/06/2004, 110
IVAN, 09/06/2004, 110
IVAN, 09/06/2004, 90
IVAN, 09/07/2004, 90
IVAN, 09/07/2004, 95
IVAN, 09/07/2004, 100
IVAN, 09/07/2004, 105
IVAN, 09/07/2004, 110
IVAN, 09/08/2004, 115
IVAN, 09/08/2004, 120
IVAN, 09/08/2004, 120
IVAN, 09/08/2004, 120
IVAN, 09/09/2004, 130
IVAN, 09/09/2004, 140
IVAN, 09/09/2004, 140
IVAN, 09/09/2004, 130
IVAN, 09/10/2004, 130
IVAN, 09/10/2004, 125
IVAN, 09/10/2004, 125
IVAN, 09/10/2004, 120
IVAN, 09/11/2004, 135
IVAN, 09/11/2004, 130
IVAN, 09/11/2004, 130
IVAN, 09/11/2004, 125
IVAN, 09/11/2004, 145
IVAN, 09/12/2004, 145
IVAN, 09/12/2004, 135
IVAN, 09/12/2004, 135
IVAN, 09/12/2004, 130
IVAN, 09/12/2004, 130
IVAN, 09/13/2004, 140
IVAN, 09/13/2004, 140
IVAN, 09/13/2004, 140
IVAN, 09/13/2004, 140
IVAN, 09/13/2004, 140
IVAN, 09/14/2004, 140
IVAN, 09/14/2004, 140
IVAN, 09/14/2004, 140
IVAN, 09/14/2004, 125
IVAN, 09/14/2004, 120
IVAN, 09/15/2004, 120
IVAN, 09/15/2004, 120
IVAN, 09/15/2004, 115
IVAN, 09/15/2004, 115
IVAN, 09/16/2004, 110
IVAN, 09/16/2004, 105
IVAN, 09/16/2004, 105
IVAN, 09/16/2004, 70
IVAN, 09/16/2004, 50
IVAN, 09/17/2004, 30
IVAN, 09/17/2004, 25
IVAN, 09/17/2004, 20
IVAN, 09/17/2004, 20
IVAN, 09/18/2004, 20
IVAN, 09/18/2004, 15
IVAN, 09/18/2004, 15
IVAN, 09/18/2004, 25
IVAN, 09/19/2004, 35
IVAN, 09/19/2004, 35
IVAN, 09/19/2004, 35
IVAN, 09/19/2004, 35
IVAN, 09/20/2004, 35
IVAN, 09/20/2004, 35
IVAN, 09/20/2004, 30
IVAN, 09/20/2004, 25
IVAN, 09/21/2004, 25
IVAN, 09/21/2004, 25
IVAN, 09/21/2004, 25
IVAN, 09/21/2004, 25
IVAN, 09/22/2004, 25
IVAN, 09/22/2004, 25
IVAN, 09/22/2004, 25
IVAN, 09/22/2004, 30
IVAN, 09/23/2004, 35
IVAN, 09/23/2004, 35
IVAN, 09/23/2004, 50
IVAN, 09/23/2004, 40
IVAN, 09/24/2004, 30
IVAN, 09/24/2004, 30
IVAN, 09/24/2004, 25
ARLENE, 06/08/2005, 25
ARLENE, 06/09/2005, 30
ARLENE, 06/09/2005, 35
ARLENE, 06/09/2005, 35
ARLENE, 06/09/2005, 35
ARLENE, 06/10/2005, 40
ARLENE, 06/10/2005, 45
ARLENE, 06/10/2005, 45
ARLENE, 06/10/2005, 50
ARLENE, 06/10/2005, 55
ARLENE, 06/11/2005, 60
ARLENE, 06/11/2005, 60
ARLENE, 06/11/2005, 60
ARLENE, 06/11/2005, 55
ARLENE, 06/11/2005, 50
ARLENE, 06/11/2005, 50
ARLENE, 06/12/2005, 30
ARLENE, 06/12/2005, 25
ARLENE, 06/12/2005, 20
ARLENE, 06/12/2005, 20
ARLENE, 06/13/2005, 20
ARLENE, 06/13/2005, 20
ARLENE, 06/13/2005, 20
ARLENE, 06/13/2005, 20
ARLENE, 06/14/2005, 20
ARLENE, 06/14/2005, 20
